"group","subject","blockcode","trialcode","trialnum","values.stimulus","response","correct","latency"
"2","2","encoding","encoding","1","Table_PingPong.jpg","37","0","1295"
"2","2","encoding","encoding","2","WateringCan_PlasticDarkGreen.jpg","37","0","785"
"2","2","encoding","encoding","3","DoorKnob.jpg","37","0","1146"
"2","2","encoding","encoding","4","CheeseSlicer.jpg","37","0","805"
"2","2","encoding","encoding","5","Pasta_Spaghetti.jpg","36","0","1719"
"2","2","encoding","encoding","6","Windmill_Building.jpg","37","0","1078"
"2","2","encoding","encoding","7","Teardrop.jpg","36","0","1146"
"2","2","encoding","encoding","8","Spool_Thread.jpg","37","0","1071"
"2","2","encoding","encoding","9","Stapler_Gun.jpg","37","0","755"
"2","2","encoding","encoding","10","PocketKnife.jpg","37","0","1664"
"2","2","encoding","encoding","11","Dress_Cocktail.jpg","37","0","1147"
"2","2","encoding","encoding","12","Archery_Arrows.jpg","37","0","1250"
"2","2","encoding","encoding","13","Ladder.jpg","37","0","592"
"2","2","encoding","encoding","14","Heelpad.jpg","0","0","2000"
"2","2","encoding","encoding","15","Tap.jpg","37","0","646"
"2","2","encoding","encoding","16","Mask_VenetianCat.jpg","37","0","700"
"2","2","encoding","encoding","17","ElasticBand.jpg","37","0","925"
"2","2","encoding","encoding","18","Boar.jpg","36","0","988"
"2","2","encoding","encoding","19","Bag_Satchel.jpg","37","0","814"
"2","2","encoding","encoding","20","SewingPin_Cushion.jpg","37","0","966"
"2","2","encoding","encoding","21","Belt.jpg","37","0","808"
"2","2","encoding","encoding","22","TireRims.jpg","37","0","958"
"2","2","encoding","encoding","23","Sign_Parking.jpg","37","0","1620"
"2","2","encoding","encoding","24","Bird_Pelican.jpg","36","0","741"
"2","2","encoding","encoding","25","BicycleOdometer.jpg","37","0","1044"
"2","2","encoding","encoding","26","Branches_Campfire.jpg","36","0","871"
"2","2","encoding","encoding","27","Blueberry.jpg","36","0","797"
"2","2","encoding","encoding","28","CertificateFramed.jpg","37","0","649"
"2","2","encoding","encoding","29","TinChristmas.jpg","37","0","634"
"2","2","encoding","encoding","30","Lamp_Table.jpg","37","0","1011"
"2","2","encoding","encoding","31","Pipe.jpg","37","0","917"
"2","2","encoding","encoding","32","Owl.jpg","36","0","555"
"2","2","encoding","encoding","33","Jack.jpg","37","0","1338"
"2","2","encoding","encoding","34","Lacrosse_Stick.jpg","37","0","1085"
"2","2","encoding","encoding","35","SatelliteDish.jpg","37","0","1414"
"2","2","encoding","encoding","36","Bag_Camera.jpg","37","0","665"
"2","2","encoding","encoding","37","Machine_Arm.jpg","37","0","1137"
"2","2","encoding","encoding","38","Cheeseburger.jpg","37","0","1168"
"2","2","encoding","encoding","39","Seashell_BayScallop.jpg","36","0","1076"
"2","2","encoding","encoding","40","IroningBoard.jpg","37","0","665"
"2","2","encoding","encoding","41","AmpMeter.jpg","37","0","726"
"2","2","encoding","encoding","42","Dice.jpg","37","0","674"
"2","2","encoding","encoding","43","Gorilla.jpg","36","0","553"
"2","2","encoding","encoding","44","Bird_Cardinal.jpg","36","0","638"
"2","2","encoding","encoding","45","CoffeeBeans.jpg","36","0","648"
"2","2","encoding","encoding","46","Pottery.jpg","37","0","1219"
"2","2","encoding","encoding","47","Horseshoe.jpg","37","0","1213"
"2","2","encoding","encoding","48","TrapAnimal.jpg","37","0","1038"
"2","2","encoding","encoding","49","Toy_Turtle.jpg","37","0","825"
"2","2","encoding","encoding","50","Balcony.jpg","37","0","746"
"2","2","encoding","encoding","51","Sieve_TopView.jpg","37","0","769"
"2","2","encoding","encoding","52","RAMchip.jpg","37","0","740"
"2","2","encoding","encoding","53","Instrument_Guiro.jpg","37","0","946"
"2","2","encoding","encoding","54","Pretzel_Sticks.jpg","36","0","1314"
"2","2","encoding","encoding","55","MeasuringTape.jpg","37","0","566"
"2","2","encoding","encoding","56","TestTube_Single.jpg","37","0","1120"
"2","2","encoding","encoding","57","Buffalo.jpg","36","0","774"
"2","2","encoding","encoding","58","Lighter_Yellow.jpg","37","0","606"
"2","2","encoding","encoding","59","VacuumHandheld.jpg","37","0","767"
"2","2","encoding","encoding","60","Honeydew_Green.jpg","36","0","780"
"2","2","encoding","encoding","62","Boardgame_Chess.jpg","37","0","1679"
"2","2","encoding","encoding","63","Spraybottle.jpg","37","0","1482"
"2","2","encoding","encoding","64","TortillaChip.jpg","37","0","1672"
"2","2","encoding","encoding","65","Carousel copy.jpg","37","0","790"
"2","2","encoding","encoding","66","Drink_Green.jpg","36","0","1191"
"2","2","encoding","encoding","67","Shirt_Tshirt.jpg","37","0","1191"
"2","2","encoding","encoding","68","Wire_ElectricalSingle.jpg","37","0","1938"
"2","2","encoding","encoding","69","CableConnecter.jpg","37","0","660"
"2","2","encoding","encoding","70","Kangaroo_WithJoey.jpg","36","0","769"
"2","2","encoding","encoding","71","Escalator.jpg","37","0","821"
"2","2","encoding","encoding","72","LaundryHamper.jpg","37","0","1092"
"2","2","encoding","encoding","73","Flower_Hibiscus.jpg","36","0","718"
"2","2","encoding","encoding","74","Pasta_Shell.jpg","36","0","1011"
"2","2","encoding","encoding","75","AirPump.jpg","37","0","572"
"2","2","encoding","encoding","76","Bag_Hand.jpg","37","0","664"
"2","2","encoding","encoding","77","StickyTack.jpg","37","0","1303"
"2","2","encoding","encoding","78","Brush_Light.jpg","37","0","890"
"2","2","encoding","encoding","79","DrinkShaker.jpg","37","0","674"
"2","2","encoding","encoding","80","Candelabra.jpg","37","0","565"
"2","2","encoding","encoding","81","PictureFrame.jpg","37","0","659"
"2","2","encoding","encoding","82","Lantern_TeaBox.jpg","37","0","816"
"2","2","encoding","encoding","83","Table_Set.jpg","37","0","1040"
"2","2","encoding","encoding","84","Bag_Diaper.jpg","37","0","1475"
"2","2","encoding","encoding","85","LightHouse.jpg","37","0","1412"
"2","2","encoding","encoding","86","Bottle_Liquor.jpg","37","0","916"
"2","2","encoding","encoding","87","SmokeDetector.jpg","37","0","842"
"2","2","encoding","encoding","88","Stethoscope.jpg","37","0","844"
"2","2","encoding","encoding","89","Toy_RobotClassic.jpg","37","0","752"
"2","2","encoding","encoding","90","WireStripper.jpg","37","0","679"
"2","2","encoding","encoding","91","Toy_BlocksMultiShape.jpg","37","0","564"
"2","2","encoding","encoding","92","Cannister_Gas.jpg","37","0","889"
"2","2","encoding","encoding","93","CarSuspension.jpg","37","0","790"
