"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","trialduration","trialtimeout","response","correct","latency","stimulusnumber1","stimulusitem1","stimulusonset1","stimulusnumber2","stimulusitem2","stimulusonset2"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","1","trial1","naming","0","0","0","0","T","0","10000","1","White_Screen.jpg","107","55","Jar_Canopic.jpg","107"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","2","trial1","naming","0","0","0","0","QTIP","0","8079","1","White_Screen.jpg","14","105","Qtip_Multiple.jpg","14"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","3","trial1","naming","0","0","0","0","Enter NameOTTER","0","5769","1","White_Screen.jpg","12","200","Ferret.jpg","12"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","4","trial1","naming","0","0","0","0","NOTEBOOKEnter Name","0","4999","1","White_Screen.jpg","11","37","DayPlanner.jpg","11"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","5","trial1","naming","0","0","0","0","ISLEEnter Name","0","10000","1","White_Screen.jpg","11","79","Easel.jpg","11"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","6","trial1","naming","0","0","0","0","MEASURIN Enter Name","0","10000","1","White_Screen.jpg","12","87","Spoons_MeasuringAttached.jpg","12"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","7","trial1","naming","0","0","0","0","","0","6326","1","White_Screen.jpg","13","21","Clamp_Screw.jpg","13"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","8","trial1","naming","0","0","0","0","POLISH","0","8174","1","White_Screen.jpg","14","27","Makeup_Foundation.jpg","14"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","9","trial1","naming","0","0","0","0","GRATER","0","7514","1","White_Screen.jpg","12","16","FoodMill.jpg","12"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","10","trial1","naming","0","0","0","0","LIGHTER","0","6856","1","White_Screen.jpg","12","22","Lighter_Black.jpg","12"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","11","trial1","naming","0","0","0","0","PANDA","0","7053","1","White_Screen.jpg","13","81","Toy_PandaPlushie.jpg","13"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","12","trial1","naming","0","0","0","0","VEGGIE TRAY","0","8370","1","White_Screen.jpg","14","187","Platter_Vegetables.jpg","14"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","13","trial1","naming","0","0","0","0","QTIP","0","6400","1","White_Screen.jpg","12","155","Qtip_Single.jpg","12"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","14","trial1","naming","0","0","0","0","PACIFIER","0","7025","1","White_Screen.jpg","14","151","Pacifier.jpg","14"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","15","trial1","naming","0","0","0","0","PODUM","0","8669","1","White_Screen.jpg","14","132","Tribunal_Wooden.jpg","14"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","16","trial1","naming","0","0","0","0","BOWL","0","6524","1","White_Screen.jpg","14","65","Bowl_Wooden.jpg","14"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","17","trial1","naming","0","0","0","0","NECKLACE","0","5588","1","White_Screen.jpg","13","23","Necklace_Pearl.jpg","13"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","18","trial1","naming","0","0","0","0","","0","8808","1","White_Screen.jpg","16","39","CompassCardinal.jpg","16"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","19","trial1","naming","0","0","0","0","TOMBSTONE","0","6184","1","White_Screen.jpg","16","157","Tombstone.jpg","16"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","20","trial1","naming","0","0","0","0","RING","0","4089","1","White_Screen.jpg","16","93","Ring_Plain.jpg","16"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","21","trial1","naming","0","0","0","0","DRYER","0","8486","1","White_Screen.jpg","18","73","WashRack.jpg","18"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","22","trial1","naming","0","0","0","0","TEABAG","0","5285","1","White_Screen.jpg","11","130","Teabag.jpg","11"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","23","trial1","naming","0","0","0","0","CDCASE","0","4959","1","White_Screen.jpg","14","62","Case_CD.jpg","14"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","24","trial1","naming","0","0","0","0","DOGFOOD","0","5137","1","White_Screen.jpg","11","174","DogFood.jpg","11"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","25","trial1","naming","0","0","0","0","SHOES","0","5695","1","White_Screen.jpg","13","124","Boots_Hiking.jpg","13"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","26","trial1","naming","0","0","0","0","WATER TOWER","0","6020","1","White_Screen.jpg","10","97","SiloGrain.jpg","10"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","27","trial1","naming","0","0","0","0","CLIP","0","4419","1","White_Screen.jpg","13","8","Clip_Chip.jpg","13"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","28","trial1","naming","0","0","0","0","SCRUNVHIE","0","5911","1","White_Screen.jpg","15","152","HairScrunchie.jpg","15"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","29","trial1","naming","0","0","0","0","NEEDLE","0","5410","1","White_Screen.jpg","13","150","NeedlesAcupuncture.jpg","13"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","30","trial1","naming","0","0","0","0","SHRIMP","0","6487","1","White_Screen.jpg","16","60","Shrimp.jpg","16"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","31","trial1","naming","0","0","0","0","BIKINI","0","6743","1","White_Screen.jpg","13","63","BikiniTop.jpg","13"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","32","trial1","naming","0","0","0","0","NICKLE ","0","4738","1","White_Screen.jpg","14","116","Coin.jpg","14"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","33","trial1","naming","0","0","0","0","LIFE JACKET","0","8354","1","White_Screen.jpg","13","163","LifeJacket_BlueYellow.jpg","13"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","34","trial1","naming","0","0","0","0","CUTTING BOARD","0","8773","1","White_Screen.jpg","9","70","Paddle_Bread.jpg","9"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","35","trial1","naming","0","0","0","0","ORNAMENT","0","6826","1","White_Screen.jpg","14","171","Decoration_ChristmasWhite.jpg","14"
"050819","13:56:45","70010855","A5B73N9C2HVEG","5.0.14.0","2","36","trial1","naming","0","0","0","0","WOOD","0","3682","1","White_Screen.jpg","12","30","Basket_Firewood.jpg","12"
